ID_Soporte;ITEM;EWP;CWP;CWA;PWP;ID_LINEA;ID_ISO;CLASE;ID_TipoSoporte;DIAM.;CANTIDAD;UNIDAD;PESO_TOTAL;UNIDAD2;SUMINISTRO;OBSERV.;;
"117_PU-01, PERNO U LARGO_2""";117;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0024-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"133_PU-01, PERNO U LARGO_2""";133;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0024-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"38_PU-01, PERNO U LARGO_2""";38;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"49_PU-01, PERNO U LARGO_2""";49;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"59_PU-01, PERNO U LARGO_2""";59;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"73_PU-01, PERNO U LARGO_2""";73;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"77_PU-01, PERNO U LARGO_2""";77;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"89_PU-01, PERNO U LARGO_2""";89;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"104_PU-01, PERNO U LARGO_2""";104;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"113_PU-01, PERNO U LARGO_2""";113;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"130_PU-01, PERNO U LARGO_2""";130;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0025-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"125_PU-01, PERNO U LARGO_2""";125;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0026-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"132_PU-01, PERNO U LARGO_2""";132;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0026-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"116_PU-01, PERNO U LARGO_2""";116;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0028-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"10_MS-06, MARCO SOPORTE TIPO ""L""_2""";10;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0038-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"118_PU-01, PERNO U LARGO_2""";118;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0038-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"20_PU-01, PERNO U LARGO_2""";20;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"34_PU-01, PERNO U LARGO_2""";34;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"54_PU-01, PERNO U LARGO_2""";54;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"61_PU-01, PERNO U LARGO_2""";61;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"75_PU-01, PERNO U LARGO_2""";75;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"86_PU-01, PERNO U LARGO_2""";86;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"107_PU-01, PERNO U LARGO_2""";107;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0039-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"385_SL-02, ANGULO ANCLAJE LATERAL_2""";385;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0044-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"387_SL-02, ANGULO ANCLAJE LATERAL_2""";387;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0044-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"109_PU-01, PERNO U LARGO_2""";109;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0048-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"110_PU-01, PERNO U LARGO_2""";110;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0048-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"126_PU-01, PERNO U LARGO_2""";126;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0048-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"131_PU-01, PERNO U LARGO_2""";131;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0048-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"111_PU-01, PERNO U LARGO_2""";111;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0049-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"112_PU-01, PERNO U LARGO_2""";112;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0049-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"120_PU-01, PERNO U LARGO_2""";120;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0049-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"123_PU-01, PERNO U LARGO_2""";123;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0049-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"115_PU-01, PERNO U LARGO_2""";115;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0051-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"114_PU-01, PERNO U LARGO_2""";114;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0053-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"152_PU-01, PERNO U LARGO_2""";152;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0053-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"221_SL-02, ANGULO ANCLAJE LATERAL_8""";221;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"8""";1;un;-;kg;Contratista;;;
"252_SL-02, ANGULO ANCLAJE LATERAL_2""";252;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"266_SL-02, ANGULO ANCLAJE LATERAL_2""";266;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"274_SL-02, ANGULO ANCLAJE LATERAL_2""";274;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"442_SL-02, ANGULO ANCLAJE LATERAL_8""";442;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"8""";1;un;-;kg;Contratista;;;
"447_SL-02, ANGULO ANCLAJE LATERAL_8""";447;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"8""";1;un;-;kg;Contratista;;;
"449_SL-02, ANGULO ANCLAJE LATERAL_2""";449;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"451_SL-02, ANGULO ANCLAJE LATERAL_8""";451;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"8""";1;un;-;kg;Contratista;;;
"452_SL-02, ANGULO ANCLAJE LATERAL_8""";452;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0056-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"8""";1;un;-;kg;Contratista;;;
"124_PU-01, PERNO U LARGO_2""";124;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0081-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"129_PU-01, PERNO U LARGO_2""";129;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0081-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"121_PU-01, PERNO U LARGO_2""";121;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0082-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"128_PU-01, PERNO U LARGO_2""";128;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0082-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"122_PU-01, PERNO U LARGO_2""";122;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0083-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"127_PU-01, PERNO U LARGO_2""";127;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0083-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"119_PU-01, PERNO U LARGO_2""";119;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0084-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"213_SE-01, SOPORTE ESCUADRA_2""";213;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0085-N";;C1;SE-01, SOPORTE ESCUADRA;"2""";1;un;-;kg;Contratista;;;
"214_SE-01, SOPORTE ESCUADRA_2""";214;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0085-N";;C1;SE-01, SOPORTE ESCUADRA;"2""";1;un;-;kg;Contratista;;;
"383_SL-02, ANGULO ANCLAJE LATERAL_2""";383;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0091-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"384_SL-02, ANGULO ANCLAJE LATERAL_2""";384;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0091-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"271_SL-02, ANGULO ANCLAJE LATERAL_2""";271;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0092-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"386_SL-02, ANGULO ANCLAJE LATERAL_2""";386;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0092-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"79_PU-01, PERNO U LARGO_2""";79;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0093-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"94_PU-01, PERNO U LARGO_2""";94;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-2""-C1-0093-N";;C1;PU-01, PERNO U LARGO;"2""";1;un;-;kg;Contratista;;;
"229_SL-02, ANGULO ANCLAJE LATERAL_4""";229;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0016-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"325_SL-02, ANGULO ANCLAJE LATERAL_4""";325;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0016-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"329_SL-02, ANGULO ANCLAJE LATERAL_4""";329;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0016-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"362_SL-02, ANGULO ANCLAJE LATERAL_4""";362;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0016-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"371_SL-02, ANGULO ANCLAJE LATERAL_4""";371;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0016-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"263_SL-02, ANGULO ANCLAJE LATERAL_4""";263;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0094-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"314_SL-02, ANGULO ANCLAJE LATERAL_4""";314;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0094-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"372_SL-02, ANGULO ANCLAJE LATERAL_4""";372;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-4""-C1-0094-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"4""";1;un;-;kg;Contratista;;;
"3_MS-06, MARCO SOPORTE TIPO ""L""_6""";3;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"4_MS-06, MARCO SOPORTE TIPO ""L""_6""";4;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"5_MS-06, MARCO SOPORTE TIPO ""L""_6""";5;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"6_MS-06, MARCO SOPORTE TIPO ""L""_6""";6;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"7_MS-06, MARCO SOPORTE TIPO ""L""_6""";7;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"8_MS-06, MARCO SOPORTE TIPO ""L""_6""";8;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"9_MS-06, MARCO SOPORTE TIPO ""L""_6""";9;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;"MS-06, MARCO SOPORTE TIPO ""L""";"6""";1;un;-;kg;Contratista;;;
"25_PU-01, PERNO U LARGO_6""";25;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"27_PU-01, PERNO U LARGO_6""";27;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"29_PU-01, PERNO U LARGO_6""";29;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"31_PU-01, PERNO U LARGO_6""";31;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"46_PU-01, PERNO U LARGO_6""";46;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"47_PU-01, PERNO U LARGO_6""";47;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"55_PU-01, PERNO U LARGO_6""";55;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"62_PU-01, PERNO U LARGO_6""";62;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"76_PU-01, PERNO U LARGO_6""";76;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"80_PU-01, PERNO U LARGO_6""";80;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"81_PU-01, PERNO U LARGO_6""";81;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"220_SL-02, ANGULO ANCLAJE LATERAL_6""";220;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"224_SL-02, ANGULO ANCLAJE LATERAL_6""";224;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"226_SL-02, ANGULO ANCLAJE LATERAL_6""";226;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"228_SL-02, ANGULO ANCLAJE LATERAL_6""";228;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"236_SL-02, ANGULO ANCLAJE LATERAL_6""";236;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"239_SL-02, ANGULO ANCLAJE LATERAL_6""";239;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"241_SL-02, ANGULO ANCLAJE LATERAL_6""";241;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"242_SL-02, ANGULO ANCLAJE LATERAL_6""";242;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"248_SL-02, ANGULO ANCLAJE LATERAL_6""";248;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"260_SL-02, ANGULO ANCLAJE LATERAL_6""";260;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"270_SL-02, ANGULO ANCLAJE LATERAL_6""";270;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"277_SL-02, ANGULO ANCLAJE LATERAL_6""";277;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"281_SL-02, ANGULO ANCLAJE LATERAL_6""";281;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-PW-6""-C1-0013-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
